,ON_STREAM_HRS,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
4592,24.0,29.139705,100.0,0.44468416666666666,29.139705,81.51456041666667,409.62,61222.9,1206.78
4593,24.0,29.307635416666667,100.0,0.6273175,29.307635416666667,81.1723,408.28,61031.84,1233.14
4594,24.0,29.43503125,100.0,0.7495820833333333,29.43503125,79.977250625,409.62,61631.7,1232.89
4595,24.0,29.483937708333332,100.0,0.8112397916666667,29.483937708333332,79.12171833333333,415.13,61562.68,1221.56
4596,24.0,29.37800875,100.0,0.684145625,29.37800875,80.27863541666666,411.61,60921.6,1222.93
4597,24.0,29.373107083333334,100.0,0.677183125,29.373107083333334,79.88778541666667,400.78,60120.84,1217.74
4598,24.0,29.393492916666666,100.0,0.6722245833333333,29.393492916666666,80.57013520833334,414.94,61485.55,1212.41
4599,24.0,29.323038125,100.0,0.6222472916666667,29.323038125,81.03230354166666,418.98,61801.05,1207.21
4600,24.0,29.16249375,100.0,0.4258589583333333,29.16249375,81.131224375,414.92,61630.32,1216.42
4601,24.0,29.128790625,100.0,0.40275479166666667,29.128790625,81.252501875,431.6,63144.89,1133.46
4602,24.0,29.172934375,100.0,0.3910325,29.172934375,81.35285645833333,419.13,61158.04,1111.84
4603,24.0,29.262847916666665,100.0,0.414483125,29.262847916666665,81.483138125,401.25,60289.88,1052.88
4604,24.0,29.335937708333333,100.0,0.6058066666666667,29.335937708333333,81.055025,424.75,64015.15,1091.25
4605,23.32486,34.85414930231092,68.647073125,5.055809836800735,34.85414930231092,74.76864378916744,350.77,54818.62,909.36
4606,24.0,29.576379375,99.998186875,0.52469625,29.576379375,80.96716354166666,426.96,64382.83,1175.76
4607,24.0,29.8675775,100.0,0.7218202083333334,29.8675775,79.45476833333333,426.3,64254.29,1194.73
4608,24.0,29.7036875,100.0,0.527935,29.7036875,80.00141020833334,423.33,64601.7,1195.45
4609,24.0,29.496397916666666,100.0,0.37726041666666665,29.496397916666666,80.914909375,424.5,64126.09,1191.23
4610,24.0,29.60953875,100.0,0.5094879166666667,29.60953875,80.91058791666667,419.13,64125.17,1189.71
4611,24.0,29.902274583333334,100.0,0.735751875,29.902274583333334,79.75032145833333,417.56,63498.91,1183.76
4612,24.0,29.850517872340426,97.91666666666667,0.7914289361702128,29.850517872340426,78.71883833333334,416.21,63438.54,1130.32
4613,24.0,29.568220425531916,97.91666666666667,0.5626953191489362,29.568220425531916,79.78664680851064,385.85,58582.77,1105.77
4614,24.0,28.610529583333335,100.0,0.53301375,28.610529583333335,80.59611479166666,391.95,59617.51,1142.57
4615,24.0,26.566039791666668,100.0,0.5793897916666667,26.566039791666668,81.66187625,408.03,61964.74,1175.53
4616,24.0,26.606994791666665,100.0,0.6268795833333334,26.606994791666665,81.56890875,404.51,61605.55,1210.31
4617,24.0,26.462757659574468,97.91666666666667,0.46797425531914894,26.462757659574468,82.27053765957447,402.23,60879.64,1194.95
4618,24.0,26.764855625,100.0,0.7925334973404256,26.764855625,80.77112085106383,399.95,60963.68,1203.89
4619,24.0,26.9497775,100.0,0.9652125,26.9497775,78.20177458333333,397.87,60771.58,1202.05
4620,24.0,26.986231875,100.0,0.997655625,26.986231875,77.67593729166667,399.04,60539.93,1194.88
4621,24.0,26.649598333333333,100.0,0.7735779166666666,26.649598333333333,79.48201666666667,393.22,60119.93,1193.0
4622,24.0,26.311274791666666,100.0,0.5088358333333334,26.311274791666666,81.77196708333334,400.26,60494.36,1210.66
4623,24.0,26.576256666666666,100.0,0.611786875,26.576256666666666,81.506809375,399.08,60427.91,1218.66
4624,24.0,26.846017291666666,100.0,0.7525258333333333,26.846017291666666,80.56307979166667,400.33,60582.52,1217.09
4625,24.0,26.89784875,100.0,0.76667875,26.89784875,80.23619333333333,395.79,60327.54,1219.15
4626,23.16667,28.063871919736414,90.67177375,1.4245337961519717,28.063871919736414,79.62401897765626,347.6,53518.6,1186.21
4627,24.0,27.411380416666667,100.0,0.613176875,27.411380416666667,80.4191325,387.47,58262.34,1234.81
4628,24.0,28.450802291666665,100.0,0.5431341666666667,28.450802291666665,79.8806625,385.64,58955.08,1215.47
4629,24.0,26.474335416666666,100.0,0.4537483333333333,26.474335416666666,81.73894041666667,396.94,59902.76,1278.45
4630,24.0,26.419358333333335,100.0,0.4183922916666667,26.419358333333335,82.03480354166666,392.73,58958.31,1248.71
4631,24.0,26.29922291666667,100.0,0.4271175,26.29922291666667,82.15680291666666,394.25,58672.87,1240.7
4632,24.0,26.526468125,100.0,0.4233102083333333,26.526468125,81.86838104166667,382.11,57364.85,1221.64
4633,24.0,26.704867083333333,100.0,0.533088125,26.704867083333333,81.329263125,382.77,57398.32,1184.9
4634,24.0,26.817803333333334,100.0,0.76347125,26.817803333333334,79.74474645833334,380.09,56999.14,1209.43
4635,24.0,26.750001875,100.0,0.7158604166666667,26.750001875,79.26585770833333,379.88,56834.85,1150.03
4636,24.0,26.647089375,100.0,0.7021654166666667,26.647089375,80.00457166666666,375.3,56481.09,1182.47
4637,24.0,26.937349375,99.94536125,0.7292008333333333,26.937349375,79.72584791666667,370.78,56169.38,1267.92
4638,24.0,26.7460048,100.0,0.6142854,26.7460048,80.0939974,391.93,58579.99,1274.34
4639,24.0,26.726578958333334,100.0,0.8446320833333333,26.726578958333334,80.03541,342.9,56227.27,1263.48
4640,24.0,26.728329375,100.0,0.7384802083333334,26.728329375,80.86247104166667,342.74,56056.24,1277.12
4641,24.0,27.14352729166667,100.0,0.9085427083333333,27.14352729166667,79.49652354166666,372.18,59801.33,1344.66
4642,19.5,29.596972765600697,77.57303020833334,3.122849186161192,29.596972765600697,76.79776612134809,316.07,48698.41,1180.53
4643,24.0,29.90480625,89.98931041666667,1.9330754166666666,29.90480625,79.04844958333334,365.26,57232.37,1325.3
4644,24.0,27.150475833333335,99.998950625,0.9783133333333334,27.150475833333335,80.74861479166667,389.73,66920.06,1482.21
4645,24.0,27.133845,100.0,0.9345316666666666,27.133845,81.08526604166667,393.43,66533.82,1422.59
4646,23.50001,28.27609267171801,94.021661875,1.53451957680018,28.27609267171801,79.94789437253431,375.46,63223.6,1186.68
4647,24.0,27.730922916666668,99.99371854166667,0.9276283333333334,27.730922916666668,80.53677395833333,376.81,58417.98,1199.06
4648,24.0,27.929216666666665,100.0,0.7981908333333333,27.929216666666665,81.20235770833334,390.01,59143.73,1208.11
4649,24.0,28.226450625,100.0,0.7590739583333334,28.226450625,80.655690625,394.87,59246.56,1238.86
4650,24.0,27.53177833333333,100.0,0.72722875,27.53177833333333,80.79234979166667,363.73,55607.87,1252.86
4651,24.0,27.309069791666666,100.0,0.563848125,27.309069791666666,80.62502,357.88,55004.01,1247.99
4652,24.0,27.439463958333334,100.0,0.71423875,27.439463958333334,79.46056833333333,348.14,53532.85,1264.41
4653,24.0,27.442334166666665,100.0,0.6840983333333334,27.442334166666665,78.57773333333333,322.03,49467.95,1255.77
4654,24.0,27.148239166666666,100.0,0.5692277083333334,27.148239166666666,80.29831479166667,319.06,49289.21,1269.71
4655,24.0,26.520778125,100.0,0.7115579166666667,26.520778125,80.345423125,335.83,50984.34,1306.36
4656,24.0,26.63473125,100.0,0.8020702083333333,26.63473125,79.767454375,393.73,60052.27,1322.63
4657,24.0,26.90630404255319,100.0,0.7631834042553192,26.90630404255319,79.2873459574468,390.97,59760.73,1309.18
4658,24.0,26.43285125,100.0,0.6124195833333334,26.43285125,80.80013041666666,399.34,61133.77,1326.71
4659,24.0,26.55522085106383,100.0,0.4742772340425532,26.55522085106383,81.87930808510639,401.44,60496.13,1405.19
4660,24.0,27.134587659574468,97.91666666666667,0.8033270345744681,27.134587659574468,79.49208680851063,400.74,60493.04,1325.88
4661,24.0,27.097726041666668,100.0,0.790509375,27.097726041666668,78.92681395833333,398.69,60170.58,1278.83
4662,24.0,26.512852708333334,100.0,0.53055875,26.512852708333334,81.51914958333333,394.48,61101.5,1281.4
4663,24.0,26.199966875,100.0,0.42120291666666665,26.199966875,81.85858354166666,406.6,62809.48,1285.03
4664,24.0,27.019221458333334,100.0,0.5378522916666667,27.019221458333334,80.88163833333333,389.28,60057.81,1257.62
4665,24.0,27.782524583333334,100.0,0.44436291666666666,27.782524583333334,80.52406104166667,400.07,61517.28,1231.5
4666,24.0,27.868815208333334,100.0,0.37273979166666665,27.868815208333334,80.879829375,389.2,59611.65,1250.49
4667,24.0,27.980172708333335,100.0,0.6805566666666667,27.980172708333335,79.70480916666666,390.2,59372.0,1255.35
4668,24.0,27.817473541666665,100.0,0.42864291666666665,27.817473541666665,80.47594770833334,386.75,58598.81,1202.79
4669,24.0,27.845569375,100.0,0.44119020833333333,27.845569375,80.404330625,382.54,58129.04,1187.88
4670,24.0,27.929070833333334,100.0,0.6503127083333333,27.929070833333334,79.32541770833333,379.98,57895.5,1200.68
4671,24.0,28.12099,100.0,0.6217370833333333,28.12099,78.67772645833334,377.07,57006.24,1182.24
4672,24.0,28.058797708333334,100.0,0.6171458333333333,28.058797708333334,78.69546208333334,373.94,57355.08,1175.43
4673,24.0,27.957490416666666,100.0,0.5276283333333334,27.957490416666666,79.06846333333333,370.09,56423.53,1173.32
4674,24.0,27.719959166666666,100.0,0.40320208333333335,27.719959166666666,79.75650333333333,367.12,55874.99,1157.95
4675,24.0,27.830605416666668,100.0,0.5224964583333334,27.830605416666668,79.84672229166667,361.85,55375.53,1145.37
4676,24.0,28.149380416666666,100.0,0.6306522916666667,28.149380416666666,78.10589604166667,360.29,54723.82,1143.32
4677,24.0,28.073714375,100.0,0.5426627083333333,28.073714375,79.56492125,361.4,55111.36,1149.2
4678,24.0,27.42916625,100.0,0.5746079166666667,27.42916625,79.00501020833333,355.13,56582.39,1186.11
4679,24.0,27.642627916666665,100.0,0.70065875,27.642627916666665,77.63379854166666,371.07,57219.13,1213.66
4680,24.0,27.399789375,100.0,0.4871491666666667,27.399789375,79.97688791666667,365.87,56275.27,1238.84
4681,24.0,27.63160125,100.0,0.535861875,27.63160125,80.38291666666667,369.25,56949.17,1257.13
4682,24.0,28.143372291666665,100.0,0.8165802083333333,28.143372291666665,79.13534479166667,367.88,56673.83,1262.51
4683,11.33334,27.93852444976503,65.08565770833333,1.3721991564799079,27.93852444976503,78.56931169786665,155.48,24240.13,681.04
4684,24.0,27.195087916666665,100.0,0.8486354166666666,27.195087916666665,78.38037,413.59,62259.65,1510.79
4685,24.0,27.0963125,100.0,0.60866125,27.0963125,80.26159375,384.79,58597.71,1324.56
4686,24.0,26.968896875,100.0,0.435268125,26.968896875,81.30599083333334,377.79,57294.53,1240.7
4687,24.0,26.932505833333334,100.0,0.48235854166666664,26.932505833333334,81.20002479166666,371.78,56265.98,1215.3
4688,24.0,27.07280125,100.0,0.6996729166666666,27.07280125,80.06895270833333,368.62,55940.46,1216.71
4689,24.0,27.004948958333333,100.0,0.7237970833333334,27.004948958333333,79.464074375,366.55,55491.07,1255.01
4690,24.0,27.023484166666666,100.0,0.7807477083333333,27.023484166666666,79.47688791666667,361.65,55082.84,1244.59
4691,24.0,27.002786041666667,100.0,0.7736847916666667,27.002786041666667,79.00291520833333,364.64,55205.88,1244.17
4692,24.0,27.035646875,100.0,0.830044375,27.035646875,78.00939708333334,359.13,54634.7,1245.38
4693,24.0,26.953817083333334,100.0,0.7968339583333334,26.953817083333334,78.47858833333333,356.43,54133.41,1225.53
4694,24.0,26.910603125,100.0,0.7934875,26.910603125,78.072253125,351.17,53611.68,1218.4
4695,24.0,26.887112708333333,100.0,0.7856441666666667,26.887112708333333,77.70136041666666,349.4,53148.46,1210.7
4696,24.0,26.873245625,100.0,0.7599545833333333,26.873245625,78.34596479166666,345.58,52658.15,1204.94
4697,24.0,26.62868,97.91666666666667,0.8131559574468085,26.62868,77.56950255319148,344.54,52754.91,1215.11
4698,24.0,26.544067916666666,100.0,0.8140564583333333,26.544067916666666,77.86671229166667,341.77,52540.47,1202.13
4699,24.0,26.292732916666665,100.0,0.5632145833333333,26.292732916666665,79.18714083333333,340.83,52027.36,1191.58
4700,24.0,26.343928958333333,100.0,0.652355625,26.343928958333333,78.970256875,337.53,51885.5,1193.96
4701,24.0,26.445727291666667,100.0,0.6214797916666667,26.445727291666667,78.56167895833333,329.95,51591.05,1169.53
4702,24.0,26.453504893617023,97.91666666666667,0.7835040425531915,26.453504893617023,78.48600936170213,332.55,51266.0,1180.42
4703,24.0,26.505115416666666,100.0,0.828029375,26.505115416666666,77.99735041666666,330.81,51165.05,1171.95
4704,24.0,26.574741666666668,100.0,0.8879625,26.574741666666668,77.74072916666667,330.63,51016.32,1164.26
4705,24.0,26.492531458333332,100.0,0.7949108333333333,26.492531458333332,78.43959375,328.02,50731.37,1165.1
4706,24.0,26.385926458333333,100.0,0.686739375,26.385926458333333,79.26025520833333,326.82,50295.29,1160.83
4707,24.0,26.720732916666666,100.0,0.8512583333333333,26.720732916666666,77.27223291666667,319.9,49664.22,1148.87
4708,21.66667,37.82262755073576,70.95083166666667,2.4135197038169687,37.82262755073576,64.536425958996,225.77,34907.52,845.48
4709,24.0,33.65519125,76.121146875,5.662839375,33.65519125,63.642397083333336,254.52,41294.33,1125.35
4710,24.0,26.6750125,100.0,0.9003216666666667,26.6750125,77.1287275,323.41,52239.81,1255.97
4711,24.0,26.745626666666666,100.0,0.848986875,26.745626666666666,77.97051770833333,318.97,51927.9,1351.95
4712,24.0,26.724772083333335,100.0,0.9308116666666667,26.724772083333335,76.784603125,320.53,51868.43,1256.99
4713,24.0,26.795620833333334,100.0,0.788020625,26.795620833333334,78.07571104166666,322.82,51673.95,1277.84
4714,24.0,26.953041041666665,100.0,0.8969445833333334,26.953041041666665,77.07716770833333,323.93,51878.01,1278.87
4715,24.0,26.97120479166667,100.0,0.8768679166666666,26.97120479166667,77.23393354166667,324.93,52097.68,1289.19
4716,24.0,27.07760375,100.0,0.8069704166666667,27.07760375,79.19762604166667,328.19,52427.52,1295.67
4717,24.0,26.921590208333335,100.0,0.5807783333333333,26.921590208333335,80.547210625,329.82,52576.92,1322.23
4718,23.33333,28.469716052453723,90.16815625,1.857490903810129,28.469716052453723,79.32415672860239,294.84,47019.55,1294.21
4719,24.0,27.203440416666666,100.0,0.6171522916666666,27.203440416666666,80.24097270833333,332.95,51353.61,1354.36
4720,24.0,26.869200625,100.0,0.6123166666666666,26.869200625,80.06836083333333,332.78,51813.97,1424.95
4721,24.0,26.594571041666665,100.0,0.539298125,26.594571041666665,80.60762395833333,330.91,51360.33,1358.12
4722,24.0,26.412059166666666,100.0,0.473395,26.412059166666666,81.20564375,327.47,50817.22,1313.5
4723,24.0,26.625951666666666,100.0,0.6114122916666667,26.625951666666666,80.58352145833334,325.02,50602.1,1362.52
4724,24.0,26.71563520833333,100.0,0.46752458333333335,26.71563520833333,80.699545,315.31,48940.52,1370.03
4725,20.83333,27.938101379712222,84.532310625,1.0980894189215071,27.938101379712222,79.05057884013742,264.18,42853.36,1240.87
4726,24.0,28.354639375,100.0,0.7204614583333333,28.354639375,78.90056104166666,303.82,47188.53,1348.28
4727,24.0,28.19429125,100.0,0.88361375,28.19429125,77.27497625,290.2,45749.45,1227.5
4728,24.0,27.166704791666668,100.0,0.7618570833333334,27.166704791666668,77.99036604166666,299.33,46536.96,1265.92
4729,24.0,26.477600833333334,100.0,0.760505625,26.477600833333334,79.7944375,302.85,46869.62,1262.74
4730,22.66666,30.090502078369727,76.06704791666667,3.505956371640109,30.090502078369727,74.86576218696976,303.88,40376.82,1105.63
4731,24.0,30.595993125,80.90737875,3.7991572916666665,30.595993125,71.21267166666667,271.65,43123.29,1166.41
4732,24.0,26.1811075,100.0,0.428144375,26.1811075,80.30290666666667,307.97,47526.47,1265.89
4733,24.0,26.435355833333332,100.0,0.704680625,26.435355833333332,78.34316270833334,293.86,45946.31,1257.4
4734,24.0,26.560083958333333,100.0,0.8205322916666666,26.560083958333333,77.2011575,295.25,45875.97,1256.29
4735,24.0,26.533848541666668,100.0,0.7575533333333333,26.533848541666668,77.34808395833333,293.69,45578.36,1250.26
4736,24.0,26.164334166666666,100.0,0.42227145833333335,26.164334166666666,79.96605354166667,289.41,44956.04,1235.74
4737,24.0,26.53073125,100.0,0.74731375,26.53073125,77.64992625,286.59,44778.31,1236.7
4738,24.0,26.548472083333333,100.0,0.68711,26.548472083333333,77.12444875,286.73,44520.06,1229.05
4739,24.0,26.460795833333332,100.0,0.5453995833333334,26.460795833333332,79.22920125,281.83,44197.93,1213.8
4740,23.58333,28.882092401255463,83.147526875,2.804639766852264,28.882092401255463,76.35615412438786,243.73,38393.87,1082.17
4741,24.0,26.751382083333333,99.95452145833333,0.8217275,26.751382083333333,77.09999083333334,288.65,45515.23,1264.81
4742,24.0,26.492479166666666,100.0,0.7313391666666667,26.492479166666666,77.992958125,283.74,43974.14,1234.42
4743,24.0,26.740918333333333,100.0,0.8652966666666667,26.740918333333333,76.54234520833333,277.35,43991.25,1224.93
4744,24.0,26.679940833333333,100.0,0.6457704166666667,26.679940833333333,77.92749166666667,276.8,43975.84,1216.44
4745,24.0,26.748864583333333,100.0,0.5452139583333333,26.748864583333333,79.01332208333334,278.15,44418.83,1224.18
4746,24.0,26.878392916666666,100.0,0.33208895833333335,26.878392916666666,79.96888208333333,274.69,42599.89,1202.85
4747,24.0,27.526226875,100.0,0.39959416666666664,27.526226875,78.98528729166667,278.41,43352.36,1179.17
4748,24.0,27.815977083333333,100.0,0.620479375,27.815977083333333,77.372428125,263.09,40780.04,1183.47
4749,24.0,27.650644166666666,100.0,0.3854402083333333,27.650644166666666,79.24201645833334,255.45,39730.93,1181.58
4750,24.0,27.8700075,100.0,0.441014375,27.8700075,78.92284958333333,260.26,40811.27,1157.07
4751,24.0,27.724091666666666,100.0,0.3830658333333333,27.724091666666666,79.03873145833333,259.4,40483.27,1152.92
